<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
06.04.2020,11:45:00,506.94,506.96,503.37,505.35,204792,493.13,504.13,510.14,8.53,7.09,1.43,0.00
06.04.2020,12:00:00,505.28,508.56,504.50,506.53,277024,494.12,504.61,509.94,8.28,7.33,0.95,0.00
06.04.2020,12:15:00,506.76,511.56,505.50,511.21,343835,495.39,505.93,509.87,8.37,7.54,0.83,0.00
06.04.2020,12:30:00,511.02,512.00,509.50,511.00,239811,496.54,506.95,509.91,8.33,7.70,0.63,0.00
06.04.2020,12:45:00,510.75,513.43,508.50,509.15,249537,497.48,507.39,509.93,8.05,7.77,0.28,0.00
06.04.2020,13:00:00,509.09,509.53,506.65,509.14,202843,498.34,507.74,509.89,7.75,7.77,-0.02,0.00
06.04.2020,13:15:00,508.86,510.20,507.45,508.27,145104,499.08,507.84,508.69,7.35,7.68,-0.34,0.00
06.04.2020,13:30:00,508.21,509.00,506.89,507.16,94286,499.67,507.71,508.35,6.86,7.52,-0.66,0.00
06.04.2020,13:45:00,507.33,511.00,506.32,510.79,194199,500.50,508.32,508.58,6.69,7.35,-0.66,0.00
06.04.2020,14:00:00,510.59,512.00,509.91,510.57,183666,501.24,508.77,509.23,6.47,7.18,-0.71,0.00
06.04.2020,14:15:00,510.57,510.57,506.20,506.80,199231,501.66,508.38,508.53,5.91,6.92,-1.01,0.00
06.04.2020,14:30:00,506.64,509.00,506.40,507.83,193503,502.11,508.27,508.01,5.50,6.64,-1.14,0.00
06.04.2020,14:45:00,507.84,508.49,506.51,507.13,117029,502.48,508.04,507.89,5.05,6.32,-1.27,0.00
06.04.2020,15:00:00,507.13,510.25,506.75,509.22,170490,502.98,508.28,508.00,4.81,6.02,-1.21,0.00
06.04.2020,15:15:00,508.93,509.73,507.28,508.12,158181,503.36,508.25,508.10,4.48,5.71,-1.23,0.00
06.04.2020,15:30:00,508.12,510.92,507.00,510.48,187154,503.89,508.69,508.29,4.36,5.44,-1.08,0.00
06.04.2020,15:45:00,510.72,513.00,509.50,511.63,381914,504.46,509.28,509.08,4.31,5.21,-0.91,0.00
06.04.2020,16:00:00,511.86,518.50,510.75,516.24,814931,505.34,510.67,511.01,4.58,5.09,-0.50,0.00
07.04.2020,09:45:00,545.00,545.00,532.34,538.15,1191985,507.77,516.17,540.12,6.50,5.37,1.13,0.00
07.04.2020,10:00:00,538.49,565.00,537.50,562.30,1583700,511.81,525.39,546.23,9.85,6.26,3.58,0.00
07.04.2020,10:15:00,562.04,563.47,546.64,549.30,1033196,514.58,530.18,548.71,11.32,7.28,4.05,0.00
07.04.2020,10:30:00,549.31,550.79,542.00,545.00,671566,516.84,533.14,548.42,12.01,8.22,3.78,0.00
07.04.2020,10:45:00,544.60,553.19,543.62,544.32,570922,518.87,535.38,548.19,12.35,9.05,3.30,0.00
07.04.2020,11:00:00,544.05,545.53,537.54,542.87,520526,520.65,536.87,547.66,12.37,9.71,2.65,0.00
07.04.2020,11:15:00,542.70,548.64,541.63,547.96,351074,522.67,539.09,547.52,12.64,10.30,2.34,0.00
07.04.2020,11:30:00,548.31,550.22,543.05,544.86,309851,524.32,540.25,547.47,12.47,10.73,1.74,0.00
07.04.2020,11:45:00,544.94,550.76,544.60,549.43,304670,526.18,542.08,547.47,12.55,11.10,1.46,0.00
07.04.2020,12:00:00,549.45,550.27,546.10,549.48,200768,527.90,543.56,547.51,12.48,11.37,1.11,0.00
07.04.2020,12:15:00,549.44,558.58,549.11,558.29,531467,530.15,546.51,547.97,12.98,11.70,1.29,0.00
07.04.2020,12:30:00,558.46,559.25,553.30,556.22,454719,532.08,548.45,548.49,13.07,11.97,1.10,0.00
07.04.2020,12:45:00,556.07,557.08,553.25,555.79,214401,533.84,549.92,548.68,12.95,12.16,0.78,0.00
07.04.2020,13:00:00,555.79,557.89,554.25,557.00,181970,535.56,551.33,548.85,12.80,12.29,0.51,0.00
07.04.2020,13:15:00,556.92,561.75,556.53,558.30,408865,537.24,552.73,558.38,12.65,12.36,0.28,0.00
07.04.2020,13:30:00,558.38,558.38,554.62,556.80,214001,538.69,553.54,557.92,12.26,12.34,-0.08,0.00
07.04.2020,13:45:00,557.00,557.05,553.51,555.43,221338,539.93,553.92,557.35,11.71,12.22,-0.51,0.00
07.04.2020,14:00:00,555.38,557.00,551.11,551.44,212176,540.78,553.42,556.62,10.83,11.94,-1.11,0.00
07.04.2020,14:15:00,551.51,551.62,546.93,549.66,328921,541.44,552.67,549.93,9.87,11.52,-1.66,0.00
07.04.2020,14:30:00,549.43,554.54,548.17,551.99,324494,542.22,552.53,550.48,9.19,11.06,-1.87,0.00
07.04.2020,14:45:00,552.29,553.81,546.66,547.05,237460,542.58,551.44,550.34,8.16,10.48,-2.32,0.00
07.04.2020,15:00:00,546.86,548.45,540.90,544.99,372272,542.76,550.15,548.85,7.10,9.80,-2.70,0.00
07.04.2020,15:15:00,545.01,549.80,544.21,548.92,330214,543.21,549.90,548.47,6.50,9.14,-2.64,0.00
07.04.2020,15:30:00,548.82,549.36,541.57,543.18,273175,543.21,548.56,548.07,5.50,8.41,-2.92,0.00
07.04.2020,15:45:00,543.16,549.86,542.04,548.15,384191,543.58,548.48,547.68,5.05,7.74,-2.69,0.00
07.04.2020,16:00:00,548.48,552.00,544.04,545.47,573762,543.72,547.88,547.64,4.42,7.08,-2.66,0.00
08.04.2020,09:45:00,554.01,557.21,546.00,550.29,770049,544.20,548.36,551.88,4.26,6.51,-2.25,0.00
08.04.2020,10:00:00,550.96,552.00,542.26,542.82,553395,544.10,547.25,549.84,3.50,5.91,-2.41,0.00
08.04.2020,10:15:00,542.93,544.88,533.33,536.90,775902,543.57,545.18,546.02,2.39,5.21,-2.82,0.00
08.04.2020,10:30:00,537.28,543.81,536.43,542.31,506683,543.48,544.61,544.84,1.92,4.55,-2.63,0.00
08.04.2020,10:45:00,542.49,543.55,537.66,539.16,318701,543.16,543.52,544.39,1.28,3.89,-2.62,0.00
08.04.2020,11:00:00,539.30,547.90,538.50,546.80,468663,543.43,544.17,544.22,1.37,3.39,-2.02,0.00
08.04.2020,11:15:00,546.65,551.41,546.38,548.22,587729,543.78,544.98,544.80,1.54,3.02,-1.48,0.00
08.04.2020,11:30:00,548.30,551.75,546.93,550.82,319204,544.30,546.15,545.15,1.87,2.79,-0.92,0.00
08.04.2020,11:45:00,550.96,552.61,548.50,548.66,331027,544.62,546.65,545.51,1.93,2.62,-0.69,0.00
08.04.2020,12:00:00,548.38,549.01,543.07,545.40,393860,544.68,546.40,545.58,1.69,2.43,-0.74,0.00
08.04.2020,12:15:00,545.59,547.10,543.90,545.73,195776,544.76,546.27,545.58,1.52,2.25,-0.73,0.00
08.04.2020,12:30:00,545.61,550.24,545.37,547.60,289205,544.97,546.53,545.67,1.51,2.10,-0.59,0.00
08.04.2020,12:45:00,547.94,549.50,546.55,548.84,154901,545.26,547.00,545.74,1.59,2.00,-0.41,0.00
08.04.2020,13:00:00,549.00,551.45,548.27,549.77,202219,545.59,547.55,545.87,1.70,1.94,-0.24,0.00
08.04.2020,13:15:00,549.81,550.06,546.51,548.51,146680,545.81,547.74,548.72,1.67,1.89,-0.21,0.00
08.04.2020,13:30:00,548.46,549.39,545.55,546.06,148279,545.83,547.41,548.04,1.44,1.80,-0.36,0.00
08.04.2020,13:45:00,546.28,546.88,543.50,544.26,200683,545.71,546.78,546.90,1.09,1.65,-0.56,0.00
08.04.2020,14:00:00,544.29,545.65,542.13,543.25,163642,545.53,546.07,546.14,0.73,1.47,-0.74,0.00
08.04.2020,14:15:00,543.03,546.46,543.01,546.31,210048,545.59,546.12,544.70,0.68,1.31,-0.63,0.00
08.04.2020,14:30:00,546.31,548.92,546.15,548.00,242307,545.76,546.50,546.12,0.77,1.20,-0.44,0.00
